film,filmLabel,locationLabel,boxOffice
http://www.wikidata.org/entity/Q735314,Моя прекрасная прачечная,Queenstown Road railway station,2451545
http://www.wikidata.org/entity/Q735314,Моя прекрасная прачечная,"11 Wilcox Road, South Lambeth, Lambeth, London, England, UK",2451545
http://www.wikidata.org/entity/Q747551,Видеодром,Торонто,2120439
http://www.wikidata.org/entity/Q769280,Сахара,Калифорния,2300000
http://www.wikidata.org/entity/Q798734,Плохой лейтенант,Нью-Йорк,2000022
http://www.wikidata.org/entity/Q798734,Плохой лейтенант,Нью-Джерси,2000022
http://www.wikidata.org/entity/Q845077,Мёртвый штиль,Австралия,2444407
http://www.wikidata.org/entity/Q927949,Бронсон,Welbeck Abbey,2260712
http://www.wikidata.org/entity/Q927949,Бронсон,Stanford Hall,2260712
http://www.wikidata.org/entity/Q1053293,Чудо,Япония,2371548
http://www.wikidata.org/entity/Q1056568,Предостережение,Юта,1918117
http://www.wikidata.org/entity/Q1130211,Двойная жизнь Вероники,Краков,1999955
http://www.wikidata.org/entity/Q1130211,Двойная жизнь Вероники,place de Jaude,1999955
http://www.wikidata.org/entity/Q1130211,Двойная жизнь Вероники,Краков,2175939
http://www.wikidata.org/entity/Q1130211,Двойная жизнь Вероники,place de Jaude,2175939
http://www.wikidata.org/entity/Q1158944,Безумные подмостки,Айова,2000000
http://www.wikidata.org/entity/Q1194211,Цель — Бирма,Калифорния,2117000
http://www.wikidata.org/entity/Q1195600,Из породы беглецов,Новый Орлеан,2100000
http://www.wikidata.org/entity/Q1345409,"Более странно, чем в раю",Нью-Йорк,2436000
http://www.wikidata.org/entity/Q1345409,"Более странно, чем в раю",Флорида,2436000
http://www.wikidata.org/entity/Q1345409,"Более странно, чем в раю",Кливленд,2436000
http://www.wikidata.org/entity/Q1503896,Любимец женщин,Нью-Йорк,1934497
http://www.wikidata.org/entity/Q1587353,Обнажённый город,Нью-Йорк,2400000
http://www.wikidata.org/entity/Q1601716,Captains of the Clouds,Оттава,2116000
http://www.wikidata.org/entity/Q1680405,Мальчики возвращаются в город,Австралия,2117064
http://www.wikidata.org/entity/Q1755928,Чёрный шар,Австралия,2265689
http://www.wikidata.org/entity/Q1755928,Чёрный шар,Сидней,2265689
http://www.wikidata.org/entity/Q1765497,Hell Night,Калифорния,2300000
http://www.wikidata.org/entity/Q1933990,Тихая планета,Новая Зеландия,2123135
http://www.wikidata.org/entity/Q2152804,Right at Your Door,Лос-Анджелес,2000000
http://www.wikidata.org/entity/Q2269586,Бумеранг!,Коннектикут,2250000
http://www.wikidata.org/entity/Q2302213,Лето,Венеция,2000000
http://www.wikidata.org/entity/Q2625628,Модернисты,Монреаль,2011497
http://www.wikidata.org/entity/Q3226852,Pieces,Испания,2032311
http://www.wikidata.org/entity/Q3226852,Pieces,Мадрид,2032311
http://www.wikidata.org/entity/Q3415869,"Same Love, Same Rain",Буэнос-Айрес,2385415
http://www.wikidata.org/entity/Q3704693,Def by Temptation,Нью-Йорк,2200000
http://www.wikidata.org/entity/Q6166723,Добро пожаловать в Гармонию,Будапешт,2300000
http://www.wikidata.org/entity/Q7730725,Двойник,Лондон,2300000
http://www.wikidata.org/entity/Q7783640,They're a Weird Mob,Сидней,2417000
http://www.wikidata.org/entity/Q9054221,Friend Zone,Бильбао,2005165.61
http://www.wikidata.org/entity/Q9054221,Friend Zone,Португалете,2005165.61
http://www.wikidata.org/entity/Q14774970,Сигнал,Нью-Мексико,2423801
http://www.wikidata.org/entity/Q14948553,Ограбление по-американски,Новый Орлеан,2237561
http://www.wikidata.org/entity/Q15040678,Голоса,Берлин,2200000
http://www.wikidata.org/entity/Q15040678,Голоса,Германия,2200000
http://www.wikidata.org/entity/Q15141749,Пеле,Рио-де-Жанейро,2300000
http://www.wikidata.org/entity/Q15729867,Встреча выпускников,Enskede,2397518
http://www.wikidata.org/entity/Q20444585,Служанка,Нагоя,2006788
http://www.wikidata.org/entity/Q20444585,Служанка,Кохын,2006788
http://www.wikidata.org/entity/Q20444585,Служанка,Пхёнчхан,2006788
http://www.wikidata.org/entity/Q20444585,Служанка,Dong-Ah Institute of Media and Arts,2006788
http://www.wikidata.org/entity/Q28129369,Au poste!,Q3457728,2000000
http://www.wikidata.org/entity/Q28129369,Au poste!,Espace Niemeyer,2000000
http://www.wikidata.org/entity/Q50143448,Detective Chinatown 2,Нью-Йорк,1983984
http://www.wikidata.org/entity/Q51954909,Затерянные во льдах,Исландия,2410795
http://www.wikidata.org/entity/Q64338076,Король Статен-Айленда,Статен-Айленд,2200000
http://www.wikidata.org/entity/Q107883998,Преступления будущего,Афины,2452882
http://www.wikidata.org/entity/Q107883998,Преступления будущего,Пирей,2452882
http://www.wikidata.org/entity/Q108314506,Банши Инишерина,Инишмор,2013590
http://www.wikidata.org/entity/Q108314506,Банши Инишерина,Акилл,2013590
http://www.wikidata.org/entity/Q110039575,Преступница Эмили,Лос-Анджелес,1946602
http://www.wikidata.org/entity/Q110652922,Одна,Пермский край,2233090
http://www.wikidata.org/entity/Q110652922,Одна,Гремячинск,2233090
http://www.wikidata.org/entity/Q110652922,Одна,Губаха,2233090
http://www.wikidata.org/entity/Q110652922,Одна,Кизел,2233090
http://www.wikidata.org/entity/Q115818765,Скинамаринк,Эдмонтон,2116254
http://www.wikidata.org/entity/Q116251270,Учительская (фильм),Гамбург,2300000
http://www.wikidata.org/entity/Q123424661,Дания: новый подход,Копенгаген,2000000
http://www.wikidata.org/entity/Q123754013,Opus,Pueblo of Pojoaque,2200000
http://www.wikidata.org/entity/Q47221,Таксист,Нью-Йорк,28262574
http://www.wikidata.org/entity/Q47221,Таксист,Нью-Йорк,28570902
http://www.wikidata.org/entity/Q64110,20 000 льё под водой,Ямайка,28200000
http://www.wikidata.org/entity/Q64110,20 000 льё под водой,Багамские Острова,28200000
http://www.wikidata.org/entity/Q64110,20 000 льё под водой,Walt Disney Studios,28200000
http://www.wikidata.org/entity/Q64110,20 000 льё под водой,Fox Studio Lot,28200000
http://www.wikidata.org/entity/Q143716,Погоня,Питтсбург,28087155
http://www.wikidata.org/entity/Q150047,Адреналин,Лос-Анджелес,27838408
http://www.wikidata.org/entity/Q163549,Чёрная книга,Лондон,26768563
http://www.wikidata.org/entity/Q163549,Чёрная книга,Германия,26768563
http://www.wikidata.org/entity/Q172241,Побег из Шоушенка,Санта-Крус,28767189
http://www.wikidata.org/entity/Q172241,Побег из Шоушенка,Санта-Крус,28817291
http://www.wikidata.org/entity/Q172241,Побег из Шоушенка,Ашленд,28767189
http://www.wikidata.org/entity/Q172241,Побег из Шоушенка,Ашленд,28817291
http://www.wikidata.org/entity/Q172241,Побег из Шоушенка,Мэнсфилд,28767189
http://www.wikidata.org/entity/Q172241,Побег из Шоушенка,Мэнсфилд,28817291
http://www.wikidata.org/entity/Q172241,Побег из Шоушенка,Lucas,28767189
http://www.wikidata.org/entity/Q172241,Побег из Шоушенка,Lucas,28817291
http://www.wikidata.org/entity/Q184843,Бегущий по лезвию,Лос-Анджелес,27615743
http://www.wikidata.org/entity/Q188718,Мост через реку Квай,Великобритания,27200000
http://www.wikidata.org/entity/Q193573,Мулен Руж!,Мадрид,27734406
http://www.wikidata.org/entity/Q193573,Мулен Руж!,Сидней,27734406
http://www.wikidata.org/entity/Q221102,28 недель спустя,Лондон,28638916
http://www.wikidata.org/entity/Q221102,28 недель спустя,Кардифф,28638916
http://www.wikidata.org/entity/Q246228,Звезда сцены,Нью-Йорк,29331068
http://www.wikidata.org/entity/Q246228,Звезда сцены,Торонто,29331068
http://www.wikidata.org/entity/Q246228,Звезда сцены,Нью-Джерси,29331068
http://www.wikidata.org/entity/Q283586,Мастер,Сан-Франциско,28200000
http://www.wikidata.org/entity/Q283586,Мастер,Калифорния,28200000
http://www.wikidata.org/entity/Q377043,Химера,Торонто,27127620
http://www.wikidata.org/entity/Q430535,Майкл Коллинз,Килмэнхем,27572844
http://www.wikidata.org/entity/Q471911,Честь дракона,Таиланд,27165581
http://www.wikidata.org/entity/Q471911,Честь дракона,Сидней,27165581
http://www.wikidata.org/entity/Q492266,Deranged,Республика Корея,28400000
http://www.wikidata.org/entity/Q548888,Вампирёныш,Эдинбург,27965865
http://www.wikidata.org/entity/Q550558,Маппеты,Швейцария,27029046
http://www.wikidata.org/entity/Q550558,Маппеты,Лос-Анджелес,27029046
http://www.wikidata.org/entity/Q550558,Маппеты,Париж,27029046
http://www.wikidata.org/entity/Q576505,Булворт,Лос-Анджелес,29202884
http://www.wikidata.org/entity/Q576505,Булворт,Калифорния,29202884
http://www.wikidata.org/entity/Q620655,Аппалуза,Нью-Мексико,27700000
http://www.wikidata.org/entity/Q620655,Аппалуза,Остин,27700000
http://www.wikidata.org/entity/Q620655,Аппалуза,Альбукерке,27700000
http://www.wikidata.org/entity/Q620655,Аппалуза,Санта-Фе,27700000
http://www.wikidata.org/entity/Q653281,Мемфисская красотка,Pinewood Studios,27441977
http://www.wikidata.org/entity/Q670439,Воспитывая Аризону,Аризона,29180280
http://www.wikidata.org/entity/Q696122,Бегство к победе,Будапешт,27453418
http://www.wikidata.org/entity/Q696122,Бегство к победе,Хидегкути Нандор (стадион),27453418
http://www.wikidata.org/entity/Q738052,Дорога,Питтсбург,27639579
http://www.wikidata.org/entity/Q755523,Doom,Чехия,28212337
http://www.wikidata.org/entity/Q755523,Doom,Прага,28212337
http://www.wikidata.org/entity/Q756882,Пушки острова Навароне,Южная Корсика,28900000
http://www.wikidata.org/entity/Q756882,Пушки острова Навароне,Родос,28900000
http://www.wikidata.org/entity/Q756882,Пушки острова Навароне,Линдос,28900000
http://www.wikidata.org/entity/Q756882,Пушки острова Навароне,Shepperton Studios,28900000
